LoC statistics for folder D:\Workspace\3.0 aimir-fep\src\main\java
Filename,File Type,Total Lines,Code Lines,Code&Comment Lines,Comment Lines,Blank Lines,%Comments
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\text-base,Dir,17144,11343,9,3690,2102,24%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\.svn,Dir,17144,11343,9,3690,2102,24%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\CommandBO.java,Java,1897,1336,3,387,171,22%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\CommandBOMBean.java,Java,421,103,0,255,63,71%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\CommandGW.java,Java,12897,9500,6,1695,1696,15%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean\CommandGWMBean.java,Java,1929,404,0,1353,172,77%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\mbean,Dir,34288,22686,18,7380,4204,24%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\.svn,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\prop-base\Cmd_100_1_0_Action.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\prop-base,Dir,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\text-base\Cmd_100_1_0_Action.java.svn-base,Java,46,29,0,11,6,27%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\text-base,Dir,46,29,0,11,6,27%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\.svn,Dir,52,34,0,11,7,24%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action\Cmd_100_1_0_Action.java,Java,46,29,0,11,6,27%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\action,Dir,98,63,0,22,13,25%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\all-wcprops, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\entries, Unknown
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\prop-base\Cmd_Action.java.svn-base,Java,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\prop-base,Dir,6,5,0,0,1,0%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\text-base\Cmd_Action.java.svn-base,Java,30,7,0,19,4,73%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\text-base,Dir,30,7,0,19,4,73%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\tmp\prop-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\tmp\props,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\tmp\text-base,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn\tmp,Dir,0,0,0,0,0
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\.svn,Dir,36,12,0,19,5,61%
D:\Workspace\3.0 aimir-fep\src\main\java\com\aimir\fep\command\response\common\Cmd_Action.java,Java,30,7,0,19,4,73%
